time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
176,49138.52728270651,49105.877147643696,49147.53999118525,49146.66595035596,49152.64239574496
184,49135.19428951899,49105.877147643696,49147.77429598262,49146.66595035596,49147.65999470399
192,49141.44402453642,49105.877147643696,49148.00860077999,49148.9598437492,49150.17312386049
200,49141.82741741519,49105.877147643696,49149.4144295642,49148.9598437492,49150.27537867302
208,49138.98359346921,49105.877147643696,49148.94581996946,49148.9598437492,49147.50061464473
216,49138.79463032286,49105.877147643696,49146.83707679315,49146.66595035596,49146.13139206873
224,49134.37643104125,49105.877147643696,49143.55680962999,49144.37205696271,49143.18855857782
232,49148.01385759986,49105.877147643696,49147.53999118525,49146.66595035596,49142.40701156115
240,49139.365801336666,49105.877147643696,49148.24290557736,49148.9598437492,49144.95167655572
248,49138.19817763975,49105.877147643696,49149.4144295642,49148.9598437492,49148.765659674544
256,49136.09808134704,49105.877147643696,49146.60277199578,49146.66595035596,49145.839715418275
264,49137.471057608345,49105.877147643696,49144.9626384142,49144.37205696271,49142.307796011046
272,49138.708511182114,49105.877147643696,49146.83707679315,49146.66595035596,49148.56818005154
280,49136.441180886104,49105.877147643696,49142.85389523789,49142.078163569466,49146.50426210705
288,49139.50167676077,49105.877147643696,49140.74515206157,49139.784270176206,49147.111691543476
296,49130.78519332386,49105.877147643696,49141.916676048415,49142.078163569466,49143.70286356193
304,49140.6350761163,49105.877147643696,49144.2597240221,49144.37205696271,49147.67703540042
312,49139.09122452634,49105.877147643696,49144.02541922473,49144.37205696271,49148.35566568182
320,49133.787371299106,49105.877147643696,49143.55680962999,49144.37205696271,49147.088637016815
328,49142.517037561505,49105.877147643696,49143.55680962999,49144.37205696271,49149.12253042954
336,49132.17485940938,49105.877147643696,49145.19694321157,49144.37205696271,49145.463544054015
344,49134.06047607903,49105.877147643696,49142.15098084578,49142.078163569466,49142.102350943635
352,49143.16269710834,49105.877147643696,49141.682371251045,49142.078163569466,49141.57822326034
360,49134.29225671149,49105.877147643696,49141.213761656305,49142.078163569466,49138.14711666953
368,49139.752336750505,49105.877147643696,49143.79111442736,49144.37205696271,49142.912453413715
376,49139.766800854806,49105.877147643696,49141.916676048415,49142.078163569466,49139.4317213761
384,49133.45409277629,49105.877147643696,49146.60277199578,49146.66595035596,49143.238834457465
392,49139.21723749027,49105.877147643696,49146.368467198416,49146.66595035596,49146.36293166863
400,49135.610381421815,49105.877147643696,49145.66555280631,49146.66595035596,49148.83482803957
408,49137.46230036363,49105.877147643696,49144.49402881947,49144.37205696271,49143.834156324505
416,49131.84509992517,49105.877147643696,49146.60277199578,49146.66595035596,49147.15403859088
424,49136.23773007119,49105.877147643696,49148.477210374724,49148.9598437492,49148.24840676855
432,49132.66557011938,49105.877147643696,49149.4144295642,49148.9598437492,49144.73317981391
440,49150.20288362577,49105.877147643696,49149.18012476683,49148.9598437492,49150.14705897632
448,49133.80729870185,49105.877147643696,49149.64873436157,49148.9598437492,49148.041909618274
456,49141.88353676595,49105.877147643696,49147.30568638788,49146.66595035596,49148.0699770902
464,49138.502494697976,49105.877147643696,49145.89985760368,49146.66595035596,49150.14405149147
472,49144.48835309899,49105.877147643696,49144.2597240221,49144.37205696271,49146.63356513509
480,49127.13180769049,49105.877147643696,49142.61959044052,49142.078163569466,49147.32820467536
488,49142.50013737232,49105.877147643696,49144.2597240221,49144.37205696271,49147.04356006518
496,49137.69040331125,49105.877147643696,49143.79111442736,49144.37205696271,49141.05410675715
504,49135.00055143457,49105.877147643696,49142.38528564315,49142.078163569466,49142.440083500194
512,49134.81295274115,49105.877147643696,49143.08820003526,49142.078163569466,49145.97302424819
520,49138.95817330285,49105.877147643696,49144.49402881947,49144.37205696271,49147.314171359
528,49142.28284149445,49105.877147643696,49145.19694321157,49144.37205696271,49148.314566416746
536,49143.52199116138,49105.877147643696,49145.66555280631,49146.66595035596,49146.66163099849
544,49135.53166330689,49105.877147643696,49147.77429598262,49146.66595035596,49145.179195870056
552,49135.342911475826,49105.877147643696,49150.351648753676,49151.25373714245,49145.052907356134
560,49140.40174976721,49105.877147643696,49149.64873436157,49148.9598437492,49146.004096335026
568,49150.93185878117,49105.877147643696,49148.94581996946,49148.9598437492,49151.79722116844
576,49138.125464619305,49105.877147643696,49147.30568638788,49146.66595035596,49147.43846672563
584,49136.759072609035,49105.877147643696,49148.711515172094,49148.9598437492,49148.47194690173
592,49145.2235249421,49105.877147643696,49147.07138159051,49146.66595035596,49147.80433980063
600,49144.56253337355,49105.877147643696,49145.66555280631,49146.66595035596,49150.71046763198
608,49143.68463589922,49105.877147643696,49145.89985760368,49146.66595035596,49147.334847029975
616,49149.35088138492,49105.877147643696,49144.9626384142,49144.37205696271,49148.72054997614
624,49146.15505218204,49105.877147643696,49145.43124800894,49144.37205696271,49146.344434895655
632,49142.87769603763,49105.877147643696,49147.77429598262,49148.9598437492,49149.59168301464
640,49143.95046316775,49105.877147643696,49145.89985760368,49146.66595035596,49148.247949970675
648,49140.31569571479,49105.877147643696,49145.43124800894,49144.37205696271,49143.797073564754
656,49139.579700449576,49105.877147643696,49145.66555280631,49146.66595035596,49143.11556254005
664,49130.464017438964,49105.877147643696,49145.43124800894,49144.37205696271,49147.89956793274
672,49133.21364578057,49105.877147643696,49144.49402881947,49144.37205696271,49141.30463906369
680,49133.09849226676,49105.877147643696,49146.60277199578,49146.66595035596,49141.17536407453
688,49129.94134915895,49105.877147643696,49146.83707679315,49146.66595035596,49144.92461492723
696,49137.03167223935,49105.877147643696,49148.477210374724,49148.9598437492,49150.76961626495
704,49144.03193570068,49105.877147643696,49146.83707679315,49146.66595035596,49150.842800363804
712,49139.32826778598,49105.877147643696,49147.77429598262,49148.9598437492,49146.71876517659
720,49147.998650381596,49105.877147643696,49145.66555280631,49146.66595035596,49151.19168098159
728,49139.987705392276,49105.877147643696,49143.79111442736,49144.37205696271,49146.56941471055
736,49139.73871174762,49105.877147643696,49144.2597240221,49144.37205696271,49146.82802213269
744,49131.87542274883,49105.877147643696,49147.07138159051,49146.66595035596,49149.16864332091
752,49138.582162328436,49105.877147643696,49145.19694321157,49144.37205696271,49150.154626334355
760,49143.56178819571,49105.877147643696,49144.72833361684,49144.37205696271,49150.13703402824
768,49135.51209929992,49105.877147643696,49144.9626384142,49144.37205696271,49147.99279161953
776,49143.568173069594,49105.877147643696,49144.72833361684,49144.37205696271,49148.774681624156
784,49145.927398443266,49105.877147643696,49145.66555280631,49146.66595035596,49149.172653141635
792,49124.92806254541,49105.877147643696,49144.02541922473,49144.37205696271,49143.68679190774
800,49148.036735943766,49105.877147643696,49145.43124800894,49144.37205696271,49153.00433585796
808,49140.35168282506,49105.877147643696,49144.9626384142,49144.37205696271,49150.05382711696
816,49140.46200991725,49105.877147643696,49144.9626384142,49144.37205696271,49144.942256365204
824,49140.742483783964,49105.877147643696,49145.43124800894,49144.37205696271,49146.105331471146
832,49133.71314226779,49105.877147643696,49148.477210374724,49148.9598437492,49149.740049371445
