time,hilbert transform,fft without zero padding,fft with zero padding (441000),fft with zero padding (4410000),comparator
360,48885.26780366031,49150.623705642814,49147.4360755135,49147.90792369284,49063.25840245713
368,48879.72355041417,49150.623705642814,49147.668640228425,49147.90792369284,49062.451338460196
376,49041.90523137925,49150.623705642814,49146.73838136873,49145.770593493944,49068.869137598296
384,49021.35362227314,49150.623705642814,49147.668640228425,49147.90792369284,49111.27631358888
392,49003.0281912099,49150.623705642814,49148.3663343732,49147.90792369284,49103.68135762493
400,49054.45018377512,49150.623705642814,49146.97094608365,49147.90792369284,49097.222454189025
408,48912.282115683025,49150.623705642814,49145.5755577941,49145.770593493944,49043.3156567684
416,49013.76605314956,49150.623705642814,49145.110428364256,49145.770593493944,49071.99936975446
424,49010.56054471526,49150.623705642814,49144.41273421948,49143.63326329504,49088.741224913494
432,48984.51895139409,49150.623705642814,49145.342993079175,49145.770593493944,49083.31627376618
440,48950.001992738085,49150.623705642814,49146.273251938874,49145.770593493944,49048.47791293085
448,49077.62575650016,49150.623705642814,49144.87786364933,49145.770593493944,49057.478820682954
456,49000.738676517765,49150.623705642814,49145.5755577941,49145.770593493944,49091.050065971926
464,49016.92697372008,49150.623705642814,49145.5755577941,49145.770593493944,49055.97528854289
472,48984.48655564609,49150.623705642814,49143.715040074705,49143.63326329504,49036.339348749854
480,49053.90533293635,49150.623705642814,49146.97094608365,49147.90792369284,49156.07260055177
488,48882.59633937065,49150.623705642814,49146.97094608365,49147.90792369284,48987.99867213531
496,49008.18865203045,49150.623705642814,49146.040687223955,49145.770593493944,48985.163612921344
504,49079.61157295971,49150.623705642814,49147.668640228425,49147.90792369284,49116.2609084492
512,49086.842271469,49150.623705642814,49147.668640228425,49147.90792369284,49095.71147100811
520,49036.02116731833,49150.623705642814,49148.3663343732,49147.90792369284,49107.614044796566
