time,hilbert transform,fft without zero padding,fft with zero padding (441000),fft with zero padding (4410000),comparator
0,49151.45318758884,49167.52790752812,49148.155606591026,49148.105173841854,49152.75769464838
8,49142.50312793602,49167.52790752812,49146.984095855,49148.105173841854,49138.4617357453
16,49144.71157001659,49167.52790752812,49149.32711732706,49150.39881324702,49162.654948598436
24,49145.038356751036,49167.52790752812,49147.452700149406,49148.105173841854,49150.44881182785
32,49138.85560916981,49167.52790752812,49150.03002376868,49150.39881324702,49157.837077241624
40,49149.69101414506,49167.52790752812,49148.85851303265,49148.105173841854,49152.601289310194
48,49149.88136577044,49167.52790752812,49149.79572162147,49150.39881324702,49147.77783332824
56,49139.56761218177,49167.52790752812,49147.2183980022,49148.105173841854,49148.560361517026
64,49144.832647829,49167.52790752812,49147.92130444382,49148.105173841854,49152.6862387278
72,49144.423158066136,49167.52790752812,49146.28118941338,49145.81153443669,49143.60098857365
80,49143.96145363908,49167.52790752812,49147.68700229661,49148.105173841854,49147.66263102038
88,49141.9480609068,49167.52790752812,49146.51549156058,49145.81153443669,49142.25568295329
96,49133.66457565431,49167.52790752812,49148.38990873823,49148.105173841854,49141.03206003646
104,49140.72302489402,49167.52790752812,49149.32711732706,49150.39881324702,49144.730329464735
112,49150.5355470753,49167.52790752812,49148.85851303265,49148.105173841854,49144.28516734143
120,49145.61628928276,49167.52790752812,49150.26432591589,49150.39881324702,49160.73219051529
128,49142.73447258781,49167.52790752812,49148.85851303265,49148.105173841854,49157.75015461093
136,49136.94177525207,49167.52790752812,49144.17247008852,49143.517895031524,49138.04591431668
144,49142.93099450231,49167.52790752812,49147.452700149406,49148.105173841854,49155.28369705811
152,49143.802511259164,49167.52790752812,49147.68700229661,49148.105173841854,49156.832747028624
160,49142.620333284445,49167.52790752812,49148.155606591026,49148.105173841854,49152.203112090865
168,49144.54668302077,49167.52790752812,49148.62421088544,49148.105173841854,49148.3245906214
176,49142.90628401304,49167.52790752812,49148.85851303265,49148.105173841854,49149.25184723513
184,49138.032302397405,49167.52790752812,49147.452700149406,49148.105173841854,49147.33106740493
192,49145.875188329795,49167.52790752812,49148.38990873823,49148.105173841854,49147.899190706965
200,49144.529821714576,49167.52790752812,49147.452700149406,49148.105173841854,49149.27460347648
208,49144.32463844165,49167.52790752812,49147.92130444382,49148.105173841854,49161.64836749407
216,49141.84677516649,49167.52790752812,49147.68700229661,49148.105173841854,49152.85215300654
224,49142.35834474177,49167.52790752812,49148.62421088544,49148.105173841854,49157.87827917525
232,49139.46826631349,49167.52790752812,49150.03002376868,49150.39881324702,49147.59637040355
240,49142.31264134261,49167.52790752812,49150.26432591589,49150.39881324702,49150.43893269121
248,49139.1237142397,49167.52790752812,49148.62421088544,49148.105173841854,49159.83006057682
256,49134.79150481175,49167.52790752812,49145.343980824546,49145.81153443669,49150.50984803272
264,49138.608610535666,49167.52790752812,49144.40677223572,49143.517895031524,49148.58421894649
272,49137.03069784437,49167.52790752812,49146.984095855,49145.81153443669,49153.06850520663
280,49135.288856609615,49167.52790752812,49146.046887266166,49145.81153443669,49142.79385581493
288,49131.98430514103,49167.52790752812,49146.749793707786,49145.81153443669,49148.63807690325
296,49143.310574055264,49167.52790752812,49149.79572162147,49150.39881324702,49148.98318982702
304,49139.93672942931,49167.52790752812,49148.85851303265,49148.105173841854,49155.6102699681
312,49139.97629288988,49167.52790752812,49148.38990873823,49148.105173841854,49143.60642081044
320,49145.44775931782,49167.52790752812,49148.155606591026,49148.105173841854,49155.858936782424
328,49138.59248239087,49167.52790752812,49146.046887266166,49145.81153443669,49153.12665477436
336,49144.62519338371,49167.52790752812,49146.984095855,49145.81153443669,49149.891415599894
344,49141.25948058441,49167.52790752812,49146.046887266166,49145.81153443669,49147.69244986038
352,49136.73499861363,49167.52790752812,49146.749793707786,49145.81153443669,49155.46486782492
360,49140.61351267655,49167.52790752812,49147.92130444382,49148.105173841854,49151.7559381027
368,49141.20163444774,49167.52790752812,49147.92130444382,49148.105173841854,49151.07788053406
376,49139.02787675071,49167.52790752812,49148.38990873823,49148.105173841854,49148.60054335465
384,49139.03401707556,49167.52790752812,49147.2183980022,49148.105173841854,49141.629977575474
392,49140.95885447797,49167.52790752812,49147.2183980022,49148.105173841854,49150.037390929356
400,49143.13826245089,49167.52790752812,49149.09281517985,49148.105173841854,49143.15765532036
408,49133.31872116241,49167.52790752812,49146.749793707786,49145.81153443669,49151.29995528383
416,49146.26271615913,49167.52790752812,49147.68700229661,49148.105173841854,49153.73531825286
424,49145.81941419044,49167.52790752812,49146.984095855,49148.105173841854,49146.06204404116
432,49134.710190411985,49167.52790752812,49145.57828297176,49145.81153443669,49131.625928047804
440,49142.212304948545,49167.52790752812,49144.40677223572,49143.517895031524,49146.06620256347
448,49131.52762928639,49167.52790752812,49142.06375076366,49141.22425562636,49141.900125495515
456,49134.69096539977,49167.52790752812,49141.82944861645,49141.22425562636,49144.96535751222
464,49137.89638005045,49167.52790752812,49143.23526149969,49143.517895031524,49149.20227423213
472,49133.40386645189,49167.52790752812,49143.93816794131,49143.517895031524,49145.071950820646
480,49133.88900347366,49167.52790752812,49144.17247008852,49143.517895031524,49142.24760636952
488,49137.02371533198,49167.52790752812,49144.87537653014,49145.81153443669,49142.52229846988
496,49141.15556648771,49167.52790752812,49145.10967867734,49145.81153443669,49148.1633012401
504,49133.87591057067,49167.52790752812,49145.343980824546,49145.81153443669,49150.22224621732
512,49143.742735428765,49167.52790752812,49146.51549156058,49145.81153443669,49154.22593879316
520,49135.99285396994,49167.52790752812,49145.343980824546,49145.81153443669,49146.243989647024
528,49142.15231723108,49167.52790752812,49145.81258511896,49145.81153443669,49150.38066468933
536,49131.207488188535,49167.52790752812,49144.87537653014,49145.81153443669,49148.92598680387
544,49138.840784207,49167.52790752812,49147.92130444382,49148.105173841854,49147.73918392285
552,49136.4107820972,49167.52790752812,49146.51549156058,49145.81153443669,49150.527007523415
560,49139.4116754162,49167.52790752812,49146.046887266166,49145.81153443669,49143.49540238244
568,49136.25872567299,49167.52790752812,49145.81258511896,49145.81153443669,49143.657763156516
576,49142.60561554059,49167.52790752812,49147.92130444382,49148.105173841854,49159.718367653666
584,49137.73227046262,49167.52790752812,49149.09281517985,49148.105173841854,49150.27216601947
592,49146.00436524103,49167.52790752812,49149.79572162147,49150.39881324702,49155.483919359445
600,49144.057598880645,49167.52790752812,49147.92130444382,49148.105173841854,49156.45957821294
608,49133.79979575807,49167.52790752812,49147.68700229661,49148.105173841854,49151.15724785684
616,49139.68388477072,49167.52790752812,49148.85851303265,49148.105173841854,49153.62295498462
624,49141.63239533272,49167.52790752812,49148.155606591026,49148.105173841854,49155.28337763114
