time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
0,49136.05164313074,49120.03336905707,49143.99935201964,49144.11405284687,49143.82056187594
8,49141.842120272326,49168.09602401701,49146.102848974304,49146.35327069226,49145.25611550477
16,49145.7469197739,49168.09602401701,49146.57029274201,49146.35327069226,49147.91259917953
24,49139.598192231235,49120.03336905707,49143.29818636807,49144.11405284687,49144.44018340995
32,49145.714544994335,49168.09602401701,49146.102848974304,49146.35327069226,49146.79967587216
40,49145.92052675041,49168.09602401701,49144.70051767118,49144.11405284687,49145.72195603169
48,49141.09377476919,49168.09602401701,49144.70051767118,49144.11405284687,49143.959719016
56,49141.04539617532,49168.09602401701,49144.23307390348,49144.11405284687,49144.41283965575
64,49139.97316265599,49168.09602401701,49144.93423955504,49144.11405284687,49144.909426504935
72,49141.1034835067,49168.09602401701,49147.03773650971,49146.35327069226,49145.25660380259
80,49148.71928074875,49168.09602401701,49149.84239911595,49150.83170638305,49149.26634433149
88,49148.162076721805,49168.09602401701,49151.47845230291,49150.83170638305,49152.069302666765
96,49147.649296607706,49168.09602401701,49151.011008535206,49150.83170638305,49150.936652156204
104,49147.145956981345,49168.09602401701,49150.076120999795,49150.83170638305,49150.65825963485
112,49145.33849893586,49168.09602401701,49150.076120999795,49150.83170638305,49149.45876582123
120,49144.92703264775,49168.09602401701,49148.44006781284,49148.59248853765,49148.08987108696
128,49144.95205056287,49168.09602401701,49148.20634592898,49148.59248853765,49146.57699658294
136,49146.1150380601,49168.09602401701,49150.309842883646,49150.83170638305,49150.72956689252
144,49140.56287110962,49168.09602401701,49147.03773650971,49146.35327069226,49148.4048615154
152,49138.696416527666,49168.09602401701,49144.70051767118,49144.11405284687,49144.76733425765
160,49146.63550311256,49168.09602401701,49146.336570858155,49146.35327069226,49147.79588366315
168,49145.92511841524,49168.09602401701,49148.20634592898,49148.59248853765,49148.96892423161
176,49145.88164407907,49168.09602401701,49148.20634592898,49148.59248853765,49149.515906502995
184,49141.85677061704,49168.09602401701,49147.50518027742,49148.59248853765,49146.7461478061
192,49145.95111765057,49168.09602401701,49147.73890216127,49148.59248853765,49148.70227478856
200,49144.68090764912,49168.09602401701,49148.90751158053,49148.59248853765,49148.11038196872
208,49143.934213906905,49168.09602401701,49147.97262404513,49148.59248853765,49147.36696820293
216,49143.40229923915,49168.09602401701,49145.869127090446,49146.35327069226,49146.485191831336
224,49137.03385339118,49120.03336905707,49143.99935201964,49144.11405284687,49143.128979567315
232,49145.30128251309,49168.09602401701,49147.03773650971,49146.35327069226,49146.31598224197
240,49142.463384189585,49168.09602401701,49148.20634592898,49148.59248853765,49147.048722151674
248,49145.082889887584,49168.09602401701,49149.37495534824,49148.59248853765,49148.49178981738
256,49141.87213420335,49168.09602401701,49146.336570858155,49146.35327069226,49144.427488091715
264,49142.32134896804,49168.09602401701,49145.869127090446,49146.35327069226,49144.26351183202
272,49144.51561946435,49168.09602401701,49145.869127090446,49146.35327069226,49146.52279267218
280,49140.518461247055,49120.03336905707,49142.12957694881,49141.87483500147,49145.0857001598
288,49140.93843407021,49120.03336905707,49140.72724564569,49141.87483500147,49142.88372633068
296,49137.986671340994,49120.03336905707,49142.12957694881,49141.87483500147,49142.17466124426
304,49143.07195787016,49120.03336905707,49143.06446448422,49144.11405284687,49144.64965710786
312,49141.730330989805,49120.03336905707,49143.29818636807,49144.11405284687,49144.88989487584
320,49141.46954766665,49168.09602401701,49144.23307390348,49144.11405284687,49145.00073707688
328,49145.18432847059,49120.03336905707,49143.29818636807,49144.11405284687,49145.55446727828
336,49138.77047547221,49168.09602401701,49145.869127090446,49146.35327069226,49145.911242427916
344,49140.16327708847,49120.03336905707,49142.83074260036,49141.87483500147,49141.840221463666
352,49141.89709989669,49120.03336905707,49141.1946894134,49141.87483500147,49141.498462886906
360,49137.0180677062,49120.03336905707,49141.428411297245,49141.87483500147,49139.79755233209
368,49143.39070996803,49120.03336905707,49143.76563013578,49144.11405284687,49143.52888737783
376,49139.9163256553,49120.03336905707,49143.53190825193,49144.11405284687,49143.23904003966
384,49138.92977772178,49168.09602401701,49145.635405206594,49146.35327069226,49145.19996132072
392,49139.50527231984,49168.09602401701,49146.102848974304,49146.35327069226,49144.96948636167
400,49143.02205413923,49168.09602401701,49146.102848974304,49146.35327069226,49147.42278840859
408,49139.3443701703,49168.09602401701,49145.635405206594,49146.35327069226,49144.34008588648
416,49140.95492895925,49168.09602401701,49146.804014625865,49146.35327069226,49145.31734281237
424,49144.089370600945,49168.09602401701,49148.44006781284,49148.59248853765,49148.06301162485
432,49141.83431029642,49168.09602401701,49148.90751158053,49148.59248853765,49147.499458044294
440,49148.87889448578,49168.09602401701,49148.67378969667,49148.59248853765,49150.297819265725
448,49142.28929164321,49168.09602401701,49148.44006781284,49148.59248853765,49147.40862652754
456,49147.31318860218,49168.09602401701,49147.97262404513,49148.59248853765,49147.92278685705
464,49144.94785191004,49168.09602401701,49146.336570858155,49146.35327069226,49148.20219279208
472,49146.349221458506,49168.09602401701,49144.93423955504,49144.11405284687,49145.331801781984
480,49136.229138645824,49120.03336905707,49143.29818636807,49144.11405284687,49144.19750865465
488,49142.07847323576,49120.03336905707,49143.53190825193,49144.11405284687,49144.95789833436
496,49139.84943987089,49120.03336905707,49143.06446448422,49144.11405284687,49143.22341579731
504,49136.6546686881,49120.03336905707,49141.662133181104,49141.87483500147,49141.85785739788
512,49140.969732684774,49120.03336905707,49143.53190825193,49144.11405284687,49144.09252937236
520,49143.74376537098,49168.09602401701,49144.23307390348,49144.11405284687,49146.079887719105
528,49144.35709087177,49168.09602401701,49144.23307390348,49144.11405284687,49145.28248360069
536,49144.30547263824,49168.09602401701,49144.70051767118,49144.11405284687,49145.55788540469
544,49141.30517475686,49168.09602401701,49147.73890216127,49148.59248853765,49147.46478575903
552,49143.32721075983,49168.09602401701,49149.37495534824,49148.59248853765,49148.75843697651
560,49144.467226285204,49168.09602401701,49149.14123346438,49148.59248853765,49148.699832957216
568,49148.408851052714,49168.09602401701,49147.97262404513,49148.59248853765,49149.636537267485
