time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
0,49134.06041118769,49173.23734167499,49146.0466751474,49145.80826743495,49143.72798619403
8,49135.11608080797,49173.23734167499,49145.57783168908,49145.80826743495,49148.94362659612
16,49142.64995612053,49173.23734167499,49146.984362064046,49148.11341791654,49146.140145762845
24,49137.132150354206,49173.23734167499,49144.17130131412,49143.50311695337,49142.52707293424
32,49141.260443581334,49173.23734167499,49146.984362064046,49145.80826743495,49148.96394284187
40,49141.29471532387,49173.23734167499,49145.108988230764,49145.80826743495,49146.90827785761
48,49141.47046195387,49173.23734167499,49145.81225341824,49145.80826743495,49143.260816344016
56,49138.14690687936,49173.23734167499,49144.64014477244,49143.50311695337,49144.70805615408
64,49137.6791293569,49173.23734167499,49145.34340995992,49145.80826743495,49145.85321332202
72,49133.69875525884,49173.23734167499,49147.21878379321,49148.11341791654,49149.17218532919
80,49144.28006039306,49173.23734167499,49150.03184454314,49150.418568398134,49152.01791954689
88,49148.15085767346,49173.23734167499,49152.84490529307,49152.723718879715,49152.32397306145
96,49146.32136595652,49173.23734167499,49150.969531459785,49150.418568398134,49148.72014900141
104,49145.667279870584,49173.23734167499,49151.67279664727,49152.723718879715,49152.06998647327
112,49139.108277801286,49173.23734167499,49150.735109730624,49150.418568398134,49149.342335988535
120,49139.01392146689,49173.23734167499,49147.68762725153,49148.11341791654,49149.419793022185
128,49138.31058466111,49173.23734167499,49148.85973589733,49148.11341791654,49149.33598706217
136,49140.63588760857,49173.23734167499,49150.969531459785,49150.418568398134,49154.42200266968
144,49137.33368557047,49173.23734167499,49147.21878379321,49148.11341791654,49143.978078051914
152,49138.70353244243,49173.23734167499,49144.40572304328,49143.50311695337,49144.11264629776
160,49142.07193966037,49173.23734167499,49147.45320552237,49148.11341791654,49148.15765473279
168,49147.29958242933,49173.23734167499,49150.03184454314,49150.418568398134,49149.69533887504
176,49143.45627070389,49173.23734167499,49148.390892439005,49148.11341791654,49149.15059913572
184,49137.32159090052,49173.23734167499,49147.45320552237,49148.11341791654,49145.80877718169
192,49147.24141035532,49173.23734167499,49148.15647070985,49148.11341791654,49147.0377834852
200,49146.28396607385,49173.23734167499,49149.0941576265,49148.11341791654,49148.751892854096
208,49141.11197243177,49173.23734167499,49148.85973589733,49148.11341791654,49147.33615689153
216,49138.5146599514,49173.23734167499,49146.984362064046,49145.80826743495,49147.91513860278
224,49129.70799023467,49173.23734167499,49143.23361439747,49143.50311695337,49145.47543551062
232,49137.69813731193,49173.23734167499,49147.68762725153,49148.11341791654,49147.0619071579
240,49137.210238058884,49173.23734167499,49148.62531416817,49148.11341791654,49147.66627637109
248,49141.215243732346,49173.23734167499,49149.79742281398,49150.418568398134,49150.45215351915
