time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
0,49141.22714187184,49150.623705642814,49143.94760478963,49143.63326329504,49144.09243048128
8,49143.65159307492,49150.623705642814,49146.040687223955,49145.770593493944,49146.28292217667
16,49146.38158781472,49150.623705642814,49146.273251938874,49145.770593493944,49146.11562121694
24,49141.84727935602,49150.623705642814,49143.24991064486,49143.63326329504,49143.456556730394
32,49144.778394320114,49150.623705642814,49145.342993079175,49145.770593493944,49146.02636799871
40,49145.27191195704,49150.623705642814,49144.6452989344,49143.63326329504,49144.74986948799
48,49142.75126382616,49150.623705642814,49144.41273421948,49143.63326329504,49145.11834791754
56,49143.065960067564,49150.623705642814,49144.41273421948,49143.63326329504,49144.6924037819
64,49142.589399602744,49150.623705642814,49144.6452989344,49143.63326329504,49145.14270006592
72,49145.40871784089,49150.623705642814,49146.97094608365,49147.90792369284,49147.58255675132
80,49148.8360717573,49150.623705642814,49149.99428737766,49150.04525389174,49150.38505264797
88,49150.216382904095,49150.623705642814,49151.389675667204,49152.18258409064,49151.786161496515
96,49149.85419717458,49150.623705642814,49150.69198152243,49150.04525389174,49150.89571842781
104,49148.9159976496,49150.623705642814,49149.99428737766,49150.04525389174,49150.45159093058
112,49148.463616734356,49150.623705642814,49149.52915794781,49150.04525389174,49148.90516400282
120,49146.952316586954,49150.623705642814,49148.13376965827,49147.90792369284,49149.27396836567
128,49146.93524086159,49150.623705642814,49148.3663343732,49147.90792369284,49147.95647659292
136,49148.47546650292,49150.623705642814,49150.22685209258,49150.04525389174,49150.98493067382
144,49145.11043986811,49150.623705642814,49146.73838136873,49147.90792369284,49147.230339589936
152,49143.68263495561,49150.623705642814,49144.6452989344,49145.770593493944,49145.49801572222
160,49145.77580351964,49150.623705642814,49146.273251938874,49145.770593493944,49147.58111026394
168,49146.79575114498,49150.623705642814,49147.901204943344,49147.90792369284,49148.00951532908
176,49147.29972109037,49150.623705642814,49148.13376965827,49147.90792369284,49148.54569516265
184,49146.385363339956,49150.623705642814,49147.4360755135,49147.90792369284,49147.31437549098
192,49146.8548081162,49150.623705642814,49147.668640228425,49147.90792369284,49147.78675340647
200,49148.10942459491,49150.623705642814,49148.83146380304,49147.90792369284,49148.920594037205
208,49146.060507588736,49150.623705642814,49147.901204943344,49147.90792369284,49147.70029969229
216,49144.22437916602,49150.623705642814,49145.5755577941,49145.770593493944,49145.60938666827
224,49142.16812921993,49150.623705642814,49143.94760478963,49143.63326329504,49143.45051519661
232,49145.666392159525,49150.623705642814,49146.97094608365,49147.90792369284,49146.793869824316
240,49146.568701894794,49150.623705642814,49148.3663343732,49147.90792369284,49147.57315458491
248,49147.58631766286,49150.623705642814,49149.06402851796,49150.04525389174,49148.615370469335
256,49144.41861728403,49150.623705642814,49146.5058166538,49145.770593493944,49146.418161969435
264,49144.235123606966,49150.623705642814,49145.80812250903,49145.770593493944,49146.25480352004
272,49145.257188076226,49150.623705642814,49145.5755577941,49145.770593493944,49146.32703774919
280,49141.22965867672,49150.623705642814,49141.85452235531,49141.49593309614,49142.49988458012
288,49140.79975753865,49150.623705642814,49140.69169878069,49141.49593309614,49141.775583763825
296,49140.65984133634,49150.623705642814,49142.087087070235,49141.49593309614,49141.8440469618
304,49143.45515926662,49150.623705642814,49143.24991064486,49143.63326329504,49143.79502644451
312,49142.75076067885,49150.623705642814,49143.01734592993,49143.63326329504,49144.16040582851
320,49142.87597977191,49150.623705642814,49143.94760478963,49143.63326329504,49144.82048647819
328,49144.209475941,49150.623705642814,49143.24991064486,49143.63326329504,49144.01216196233
336,49143.386712195446,49150.623705642814,49145.5755577941,49145.770593493944,49145.53220791046
344,49141.09052165735,49150.623705642814,49142.78478121501,49143.63326329504,49143.552009056526
352,49141.007398685775,49150.623705642814,49141.156828210536,49141.49593309614,49141.704493916994
360,49139.48747546537,49150.623705642814,49141.62195764039,49141.49593309614,49141.321510445
368,49142.28754369287,49150.623705642814,49143.482475359786,49143.63326329504,49143.52024667195
376,49142.718570581696,49150.623705642814,49143.94760478963,49143.63326329504,49143.81721374393
384,49142.67846473488,49150.623705642814,49145.80812250903,49145.770593493944,49145.44297027391
392,49144.59067773548,49150.623705642814,49146.273251938874,49145.770593493944,49146.29160064369
400,49144.87105573939,49150.623705642814,49146.040687223955,49145.770593493944,49146.52616148285
408,49144.2407950524,49150.623705642814,49145.342993079175,49145.770593493944,49144.581278654194
416,49145.10587756021,49150.623705642814,49146.273251938874,49145.770593493944,49146.265415896916
424,49146.26625328906,49150.623705642814,49148.59889908812,49147.90792369284,49148.86313470686
432,49146.065045566145,49150.623705642814,49148.83146380304,49147.90792369284,49147.669828313665
440,49148.80789080174,49150.623705642814,49148.59889908812,49147.90792369284,49149.56191341051
448,49146.993990479066,49150.623705642814,49148.3663343732,49147.90792369284,49147.81414848938
456,49146.75960373615,49150.623705642814,49147.668640228425,49147.90792369284,49147.61443103325
464,49145.51740746986,49150.623705642814,49146.273251938874,49145.770593493944,49146.863180873246
472,49144.357836973264,49150.623705642814,49144.18016950456,49143.63326329504,49144.06013020489
480,49140.3895950022,49150.623705642814,49143.24991064486,49143.63326329504,49144.87608676514
488,49143.4418891463,49150.623705642814,49143.715040074705,49143.63326329504,49143.66332952296
496,49141.351555154695,49150.623705642814,49142.78478121501,49143.63326329504,49142.72573201629
504,49139.61595859734,49150.623705642814,49141.62195764039,49141.49593309614,49142.09727512634
512,49142.49717381393,49150.623705642814,49143.482475359786,49143.63326329504,49143.77208111028
520,49143.35640768607,49150.623705642814,49144.18016950456,49143.63326329504,49144.64708588173
528,49143.314376444614,49150.623705642814,49144.18016950456,49143.63326329504,49144.186197942094
536,49145.00559853723,49150.623705642814,49144.87786364933,49145.770593493944,49145.02337161893
544,49145.63853127711,49150.623705642814,49147.668640228425,49147.90792369284,49146.77784076226
552,49146.997893524844,49150.623705642814,49149.06402851796,49150.04525389174,49148.23541341016
560,49147.22405106617,49150.623705642814,49148.83146380304,49147.90792369284,49148.88804631977
568,49148.55886242855,49150.623705642814,49147.901204943344,49147.90792369284,49148.32027640624
576,49145.32836172545,49150.623705642814,49146.73838136873,49145.770593493944,49146.337162645876
584,49146.44155585217,49150.623705642814,49147.901204943344,49147.90792369284,49146.87378813939
592,49146.80599430794,49150.623705642814,49146.97094608365,49147.90792369284,49147.59991460643
600,49144.34520861955,49150.623705642814,49144.87786364933,49145.770593493944,49145.9555533534
608,49145.46988424887,49150.623705642814,49145.110428364256,49145.770593493944,49146.0838001698
616,49145.62785087402,49150.623705642814,49144.6452989344,49145.770593493944,49145.27534910296
624,49144.60744004589,49150.623705642814,49145.342993079175,49145.770593493944,49147.16555509009
632,49146.407637699966,49150.623705642814,49146.5058166538,49145.770593493944,49147.36510243872
640,49144.31297213672,49150.623705642814,49145.342993079175,49145.770593493944,49144.922986599864
648,49142.667347940725,49150.623705642814,49143.94760478963,49143.63326329504,49144.63575641973
656,49142.843782387405,49150.623705642814,49144.6452989344,49143.63326329504,49144.36602034616
664,49141.85267494977,49150.623705642814,49144.18016950456,49143.63326329504,49144.884764735325
672,49142.14664074529,49150.623705642814,49144.18016950456,49143.63326329504,49143.88416675831
680,49142.81754112478,49150.623705642814,49145.80812250903,49145.770593493944,49145.58045864929
688,49144.59867704027,49150.623705642814,49146.73838136873,49145.770593493944,49145.79452227774
696,49146.715563319834,49150.623705642814,49147.668640228425,49147.90792369284,49147.73913365067
704,49146.34849898173,49150.623705642814,49146.5058166538,49145.770593493944,49146.57220606257
712,49146.02775824201,49150.623705642814,49146.73838136873,49145.770593493944,49146.79833200481
720,49143.665385873224,49150.623705642814,49144.18016950456,49143.63326329504,49145.486685867894
728,49143.50432574446,49150.623705642814,49143.94760478963,49143.63326329504,49144.41712293169
736,49143.28767558552,49150.623705642814,49143.715040074705,49143.63326329504,49144.86451614301
744,49144.20890734199,49150.623705642814,49145.5755577941,49145.770593493944,49145.65783954302
752,49144.178130664375,49150.623705642814,49144.87786364933,49145.770593493944,49144.86882959074
760,49144.580533071006,49150.623705642814,49144.41273421948,49143.63326329504,49145.85382401819
768,49144.512027469784,49150.623705642814,49145.110428364256,49145.770593493944,49145.030121191485
776,49144.872843510726,49150.623705642814,49144.18016950456,49143.63326329504,49144.53089888117
784,49144.56905805464,49150.623705642814,49144.87786364933,49145.770593493944,49145.53055894987
792,49143.46482664889,49150.623705642814,49145.110428364256,49145.770593493944,49144.0285642334
800,49145.474393983655,49150.623705642814,49144.87786364933,49145.770593493944,49145.92156317323
808,49143.39524131128,49150.623705642814,49144.18016950456,49143.63326329504,49145.184156583404
816,49143.321078874076,49150.623705642814,49144.6452989344,49143.63326329504,49144.01214814984
824,49144.37080088386,49150.623705642814,49145.5755577941,49145.770593493944,49145.99017147527
832,49145.520393810286,49150.623705642814,49147.668640228425,49147.90792369284,49147.42725769274
