time,hilbert transform,fft without zero padding,fft with zero padding (441000),fft with zero padding (4410000),comparator
0,49145.18458093413,49144.56189641593,49145.984849706,49145.24057621897,49127.82710548021
8,49147.97337782131,49144.56189641593,49147.61682438329,49147.42743336204,49107.006824312004
16,49113.895346558216,49144.56189641593,49146.91740666445,49147.42743336204,49109.191311859686
24,49113.767548735545,49144.56189641593,49147.38368514367,49147.42743336204,49104.891080545574
32,49084.96175779538,49144.56189641593,49148.78252058136,49149.61429050511,49072.562184062714
40,49147.368216460374,49144.56189641593,49148.78252058136,49149.61429050511,49118.73806307586
48,49052.011271924144,49144.56189641593,49148.78252058136,49149.61429050511,49097.10587376831
56,49082.73855849062,49144.56189641593,49147.38368514367,49147.42743336204,49089.89266597615
64,49113.08489993714,49144.56189641593,49147.38368514367,49147.42743336204,49133.91692677869
72,49112.817537380906,49144.56189641593,49147.150545904056,49147.42743336204,49123.61486287635
80,49079.77547324719,49144.56189641593,49146.91740666445,49147.42743336204,49098.96071151013
88,49144.93510034836,49144.56189641593,49146.45112818522,49147.42743336204,49114.29164693534
96,49086.69225048432,49144.56189641593,49148.54938134174,49149.61429050511,49087.97482464284
104,49116.62633552896,49144.56189641593,49149.71507753981,49149.61429050511,49117.50075620616
112,49147.1657420857,49144.56189641593,49149.71507753981,49149.61429050511,49129.36296318038
120,49148.425104585025,49144.56189641593,49150.64763449826,49149.61429050511,49149.39417622541
128,49145.57716600913,49144.56189641593,49148.08310286251,49147.42743336204,49143.69769584567
136,49141.638473573104,49144.56189641593,49145.751710466386,49145.24057621897,49125.63124180282
144,49147.81569930158,49144.56189641593,49147.61682438329,49147.42743336204,49149.210491586135
152,49143.7963396154,49144.56189641593,49147.8499636229,49147.42743336204,49139.120466364955
160,49147.20174857126,49144.56189641593,49147.61682438329,49147.42743336204,49139.641452453
168,49144.04067281038,49144.56189641593,49148.316242102126,49147.42743336204,49143.02740251205
176,49148.49532995887,49144.56189641593,49148.78252058136,49149.61429050511,49117.7191773728
184,49142.68944272136,49144.56189641593,49148.08310286251,49147.42743336204,49145.105133686026
192,49141.961181590064,49144.56189641593,49148.54938134174,49147.42743336204,49155.244303626045
200,49146.58125064411,49144.56189641593,49148.316242102126,49147.42743336204,49151.38182170326
208,49146.678056686775,49144.56189641593,49148.54938134174,49149.61429050511,49141.84515771524
216,49144.54421312153,49144.56189641593,49147.8499636229,49147.42743336204,49144.72800048755
224,49145.9712228963,49144.56189641593,49149.01565982096,49149.61429050511,49141.310366815786
232,49116.17180230813,49144.56189641593,49149.48193830019,49149.61429050511,49148.629378243146
240,49152.124595698166,49144.56189641593,49148.54938134174,49149.61429050511,49150.16227867805
248,49143.40842936086,49144.56189641593,49147.61682438329,49147.42743336204,49152.13332975601
256,49140.11445678316,49144.56189641593,49144.81915350793,49145.24057621897,49147.35880085857
264,49141.91776461487,49144.56189641593,49144.81915350793,49145.24057621897,49145.39762508216
272,49112.55995212743,49144.56189641593,49147.61682438329,49147.42743336204,49139.82270061217
280,49143.97552208737,49144.56189641593,49147.150545904056,49147.42743336204,49144.52267712329
288,49146.38640053326,49144.56189641593,49148.54938134174,49147.42743336204,49146.716278815205
296,49142.81519467166,49144.56189641593,49149.01565982096,49149.61429050511,49145.66785512753
304,49144.14645874488,49144.56189641593,49149.48193830019,49149.61429050511,49151.92996447735
312,49146.09201042827,49144.56189641593,49148.78252058136,49149.61429050511,49143.085060242985
320,49143.45769449072,49144.56189641593,49148.08310286251,49147.42743336204,49143.51817381578
328,49140.55160641676,49144.56189641593,49146.45112818522,49147.42743336204,49149.19957624064
336,49143.563692507574,49144.56189641593,49146.45112818522,49147.42743336204,49149.94525824071
344,49141.84920246625,49144.56189641593,49147.38368514367,49147.42743336204,49139.65622242339
352,49143.928594790224,49144.56189641593,49147.38368514367,49147.42743336204,49145.52812913937
360,49147.322968124936,49144.56189641593,49148.08310286251,49147.42743336204,49138.82643795125
368,49143.37774578546,49144.56189641593,49148.316242102126,49147.42743336204,49137.280982717355
376,49144.57814855105,49144.56189641593,49148.78252058136,49149.61429050511,49150.196040999916
384,49145.499435339465,49144.56189641593,49148.54938134174,49147.42743336204,49126.252577959414
392,49111.40193320244,49144.56189641593,49148.316242102126,49147.42743336204,49134.3374881005
400,49145.71536151561,49144.56189641593,49148.54938134174,49147.42743336204,49129.42814566867
408,49145.11586768385,49144.56189641593,49148.316242102126,49147.42743336204,49152.12110689844
416,49144.09312861008,49144.56189641593,49147.8499636229,49147.42743336204,49149.16990579852
424,49111.99356897733,49144.56189641593,49147.38368514367,49147.42743336204,49128.890346562206
432,49145.006750015156,49144.56189641593,49146.68426742483,49147.42743336204,49138.388326119144
440,49115.15711892469,49144.56189641593,49144.586014268316,49145.24057621897,49114.761019533726
448,49074.79333504593,49144.56189641593,49142.72090035141,49143.05371907589,49130.7022195873
456,49137.92243217813,49144.56189641593,49142.72090035141,49143.05371907589,49144.988290597845
464,49139.68189502085,49144.56189641593,49143.65345730986,49143.05371907589,49145.736348646045
472,49139.37215397633,49144.56189641593,49144.586014268316,49145.24057621897,49147.10202972494
480,49140.95252500548,49144.56189641593,49145.05229274754,49145.24057621897,49148.0617604683
488,49107.74732395959,49144.56189641593,49144.586014268316,49145.24057621897,49131.70987837163
496,49141.75537489253,49144.56189641593,49145.51857122677,49145.24057621897,49143.9503633646
504,49141.58181734622,49144.56189641593,49145.751710466386,49145.24057621897,49138.813767192616
512,49142.808537774064,49144.56189641593,49146.2179889456,49145.24057621897,49147.889396207705
520,49109.52859416152,49144.56189641593,49145.751710466386,49145.24057621897,49124.25572428435
528,49111.42775201969,49144.56189641593,49145.751710466386,49145.24057621897,49137.284218570756
536,49143.091758440336,49144.56189641593,49145.51857122677,49145.24057621897,49143.34706755028
544,49144.673542778095,49144.56189641593,49147.61682438329,49147.42743336204,49147.3995413943
552,49111.06921418661,49144.56189641593,49146.68426742483,49147.42743336204,49132.237993125025
560,49141.78386609546,49144.56189641593,49145.751710466386,49145.24057621897,49134.24273524242
568,49143.85220231924,49144.56189641593,49146.2179889456,49145.24057621897,49136.638615268515
576,49080.001232696864,49144.56189641593,49148.316242102126,49147.42743336204,49129.947462961776
584,49141.52127442697,49144.56189641593,49148.78252058136,49149.61429050511,49143.938005554235
592,49143.42765101113,49144.56189641593,49149.01565982096,49149.61429050511,49120.89703147861
600,49144.737171701774,49144.56189641593,49148.54938134174,49149.61429050511,49149.24825873444
608,49142.88218404891,49144.56189641593,49147.150545904056,49147.42743336204,49151.83265691681
616,49144.628596209994,49144.56189641593,49148.78252058136,49149.61429050511,49153.60648309967
624,49113.92147342822,49144.56189641593,49148.316242102126,49147.42743336204,49150.89987706298
632,49145.07123149029,49144.56189641593,49149.01565982096,49149.61429050511,49141.851976617894
640,49143.72481184945,49144.56189641593,49149.01565982096,49149.61429050511,49148.04558170219
648,49143.38306793739,49144.56189641593,49148.08310286251,49147.42743336204,49148.781827495804
656,49115.24568031516,49144.56189641593,49149.01565982096,49149.61429050511,49130.605815514464
664,49113.864076288955,49144.56189641593,49148.78252058136,49149.61429050511,49125.73453204656
672,49144.27077450546,49144.56189641593,49148.08310286251,49147.42743336204,49148.61492003931
680,49145.64397561464,49144.56189641593,49147.61682438329,49147.42743336204,49120.210683491074
688,49110.6081271657,49144.56189641593,49147.38368514367,49147.42743336204,49138.676196337314
696,49142.69985870398,49144.56189641593,49146.2179889456,49145.24057621897,49140.63332194646
704,49146.35648755294,49144.56189641593,49145.984849706,49145.24057621897,49134.56989514605
712,49142.778468138014,49144.56189641593,49145.984849706,49145.24057621897,49117.06186919299
720,49108.340669806224,49144.56189641593,49146.2179889456,49145.24057621897,49149.3091657877
728,49140.48298708936,49144.56189641593,49145.285431987155,49145.24057621897,49113.823705803734
736,49138.99872071755,49144.56189641593,49146.2179889456,49145.24057621897,49139.24676212057
744,49139.14150583279,49144.56189641593,49147.38368514367,49147.42743336204,49142.92930449561
752,49142.55148167779,49144.56189641593,49147.150545904056,49147.42743336204,49144.95432345417
760,49139.743079057,49144.56189641593,49144.3528750287,49145.24057621897,49147.926337046156
