time,hilbert transform,fft without zero padding,fft with zero padding (441000),fft with zero padding (4410000),comparator
248,49022.66556020224,49105.877147643696,49147.07138159051,49146.66595035596,49136.05504639637
256,49116.27343750434,49105.877147643696,49149.18012476683,49148.9598437492,49135.44366735108
264,49147.03315621257,49105.877147643696,49145.66555280631,49146.66595035596,49125.013056404256
272,49017.19766332351,49105.877147643696,49145.43124800894,49144.37205696271,49101.189077923074
280,49114.062312256785,49105.877147643696,49144.02541922473,49144.37205696271,49105.20361939897
288,49022.69672323308,49105.877147643696,49148.00860077999,49148.9598437492,49076.930070583265
296,49100.248714435715,49105.877147643696,49144.49402881947,49144.37205696271,49132.80561904589
304,49111.989911568875,49105.877147643696,49148.711515172094,49148.9598437492,49139.61647596271
312,49023.35910640759,49105.877147643696,49149.18012476683,49148.9598437492,49074.425667258336
320,49112.09211134791,49105.877147643696,49145.66555280631,49146.66595035596,49110.93984238644
328,49024.53832464833,49105.877147643696,49143.79111442736,49144.37205696271,49130.46121218778
336,49126.340505670836,49105.877147643696,49151.52317274052,49151.25373714245,49154.76287942327
344,49008.33997597148,49105.877147643696,49145.43124800894,49146.66595035596,49073.41198760124
352,48905.709657988926,49105.877147643696,49151.52317274052,49151.25373714245,49116.57429817672
360,48793.07582145999,49105.877147643696,49145.43124800894,49144.37205696271,49101.68572807124
368,49013.733601893,49105.877147643696,49144.2597240221,49144.37205696271,49107.60159259818
376,49013.53516810424,49105.877147643696,49148.00860077999,49148.9598437492,49076.15143548256
384,49013.66356534301,49105.877147643696,49146.13416240105,49146.66595035596,49068.2573293782
392,49103.05598952138,49105.877147643696,49144.9626384142,49144.37205696271,49122.833073900416
400,49066.17230851308,49105.877147643696,49146.13416240105,49146.66595035596,49157.286526574055
408,49080.43573834518,49105.877147643696,49145.89985760368,49146.66595035596,49121.55186089135
416,49095.73991880467,49105.877147643696,49143.79111442736,49144.37205696271,49075.903622488746
424,48993.8338317336,49105.877147643696,49141.213761656305,49142.078163569466,49067.95785063933
432,49101.08779066771,49105.877147643696,49145.43124800894,49144.37205696271,49043.53631227742
440,49104.082102744745,49105.877147643696,49148.711515172094,49148.9598437492,49127.18129962586
448,49177.547060796256,49105.877147643696,49142.38528564315,49142.078163569466,49130.012264506724
456,49144.05279593069,49105.877147643696,49143.32250483263,49144.37205696271,49096.70332033834
464,49105.439570371156,49105.877147643696,49141.682371251045,49142.078163569466,49175.16865478991
472,48995.0239959444,49105.877147643696,49145.89985760368,49146.66595035596,49027.438377659615
480,49072.233190676685,49105.877147643696,49143.55680962999,49144.37205696271,49173.02688140518
488,49041.85713086233,49105.877147643696,49144.2597240221,49144.37205696271,49068.57806358221
496,49139.72773250985,49105.877147643696,49146.83707679315,49146.66595035596,49038.238013118906
504,49058.85936416524,49105.877147643696,49147.30568638788,49146.66595035596,49118.260027095224
512,49097.34895016677,49105.877147643696,49150.585953551046,49151.25373714245,49124.55834696508
520,49075.21465747441,49105.877147643696,49150.351648753676,49151.25373714245,49154.67837225087
