time,hilbert transform,fft without zero padding,fft with zero padding (4410000),fft with zero padding (441000),comparator
344,49138.94369326263,49105.877147643696,49145.89985760368,49146.66595035596,49142.997302257434
352,49139.372591525025,49105.877147643696,49144.9626384142,49144.37205696271,49144.31323052272
360,49141.7366781997,49105.877147643696,49145.43124800894,49144.37205696271,49143.19974817279
368,49142.31067026731,49105.877147643696,49144.9626384142,49144.37205696271,49147.6479659842
376,49140.60965432582,49105.877147643696,49144.2597240221,49144.37205696271,49145.242340370394
384,49135.956592161005,49105.877147643696,49143.55680962999,49144.37205696271,49142.6425248246
392,49139.29148128035,49105.877147643696,49143.08820003526,49142.078163569466,49144.33327567184
400,49136.84049227418,49105.877147643696,49141.916676048415,49142.078163569466,49138.96877496552
408,49135.39809310531,49105.877147643696,49142.85389523789,49142.078163569466,49140.40974939901
416,49140.32622707481,49105.877147643696,49143.32250483263,49144.37205696271,49143.479366808635
424,49137.299204291696,49105.877147643696,49143.32250483263,49144.37205696271,49143.54451139229
432,49140.16214672202,49105.877147643696,49141.916676048415,49142.078163569466,49141.93599180624
440,49134.12040406616,49105.877147643696,49141.916676048415,49142.078163569466,49143.31199613177
448,49136.54678674833,49105.877147643696,49142.15098084578,49142.078163569466,49142.98527581989
456,49136.82317088125,49105.877147643696,49141.448066453675,49142.078163569466,49148.288503503776
464,49133.35291681421,49105.877147643696,49140.979456858935,49142.078163569466,49140.16624083136
472,49133.059020567285,49105.877147643696,49140.5108472642,49139.784270176206,49143.499411277524
480,49130.08133899434,49105.877147643696,49138.87071368263,49139.784270176206,49137.003854928764
488,49131.721152029495,49105.877147643696,49139.57362807474,49139.784270176206,49141.58022755141
496,49132.267921182975,49105.877147643696,49139.33932327737,49139.784270176206,49135.00202254038
504,49133.540072090385,49105.877147643696,49138.87071368263,49139.784270176206,49136.164227691166
512,49131.42501724675,49105.877147643696,49139.33932327737,49139.784270176206,49137.87056469217
520,49135.583865530396,49105.877147643696,49142.15098084578,49142.078163569466,49139.60808420796
528,49138.5896340514,49105.877147643696,49143.55680962999,49144.37205696271,49139.809500126896
536,49135.64467078363,49105.877147643696,49143.32250483263,49144.37205696271,49141.11623853096
544,49136.63326039523,49105.877147643696,49142.61959044052,49142.078163569466,49144.46056275032
552,49134.80891026309,49105.877147643696,49141.448066453675,49142.078163569466,49143.4903912645
560,49135.734117029286,49105.877147643696,49142.15098084578,49142.078163569466,49143.6266940365
568,49131.35338858398,49105.877147643696,49140.74515206157,49139.784270176206,49141.88989248554
576,49134.87230518729,49105.877147643696,49141.448066453675,49142.078163569466,49138.14411065304
584,49132.257440062334,49105.877147643696,49139.33932327737,49139.784270176206,49136.3916656486
592,49132.22900451729,49105.877147643696,49139.80793287211,49139.784270176206,49138.09902044985
600,49134.4589396543,49105.877147643696,49140.5108472642,49139.784270176206,49142.94919654261
608,49131.64940710501,49105.877147643696,49140.5108472642,49139.784270176206,49139.419696683675
616,49131.34739821628,49105.877147643696,49138.167799290524,49137.49037678296,49137.908640504276
624,49128.53403261431,49105.877147643696,49136.99627530368,49137.49037678296,49141.01301970269
632,49131.07146478216,49105.877147643696,49138.87071368263,49139.784270176206,49141.548158913916
640,49134.00150776776,49105.877147643696,49139.80793287211,49139.784270176206,49139.42270285624
648,49133.3696157415,49105.877147643696,49140.5108472642,49139.784270176206,49137.78539532613
656,49133.76855081387,49105.877147643696,49141.448066453675,49142.078163569466,49141.53212461087
664,49132.76822728138,49105.877147643696,49140.979456858935,49139.784270176206,49136.597062970155
672,49138.79601519559,49105.877147643696,49144.02541922473,49144.37205696271,49143.694845706035
680,49138.37256304752,49105.877147643696,49145.19694321157,49144.37205696271,49147.33421895625
688,49137.11047072247,49105.877147643696,49143.32250483263,49144.37205696271,49140.52899933097
696,49135.82047938368,49105.877147643696,49140.74515206157,49139.784270176206,49138.842518367426
704,49136.809859349414,49105.877147643696,49141.448066453675,49142.078163569466,49143.40520241595
712,49136.62292924932,49105.877147643696,49140.74515206157,49139.784270176206,49141.98209121343
720,49133.99002995629,49105.877147643696,49140.979456858935,49139.784270176206,49143.61867620546
728,49131.806821463666,49105.877147643696,49138.87071368263,49139.784270176206,49142.097340109794
736,49127.46667443367,49105.877147643696,49138.167799290524,49137.49037678296,49137.833490931844
744,49131.04239734183,49105.877147643696,49138.87071368263,49139.784270176206,49137.20625146668
