time,hilbert transform,fft without zero padding,fft with zero padding (bin width of 10 mHz),fft with zero padding (bin width of 100 mHz),comparator
208,49134.70633742939,49168.09602401701,49146.69996863894,49147.6394246157,49068.5394055886
216,49143.48512046271,49168.09602401701,49146.23024065054,49145.29078467378,49131.26735143478
224,49031.9003914884,49168.09602401701,49145.05592067959,49145.29078467378,49093.3709250672
232,49146.7353496809,49168.09602401701,49147.6394246157,49147.6394246157,49116.69868564674
240,49036.33570483313,49168.09602401701,49147.87428860989,49147.6394246157,49086.89607379625
248,49086.3503498634,49168.09602401701,49149.98806455762,49149.98806455762,49119.54157966479
256,49127.24518868759,49168.09602401701,49149.04860858085,49149.98806455762,49145.63595309989
264,49145.12918998161,49168.09602401701,49148.34401659827,49147.6394246157,49114.99668069158
272,48986.820319503815,49168.09602401701,49145.52564866797,49145.29078467378,49067.43451374073
280,49031.14047287106,49168.09602401701,49145.995376656356,49145.29078467378,49099.47999871607
288,49040.62413428828,49168.09602401701,49145.760512662164,49145.29078467378,49106.42386475523
296,49139.45490873943,49168.09602401701,49146.23024065054,49145.29078467378,49125.84720851964
304,49131.26498514309,49168.09602401701,49146.46510464475,49145.29078467378,49112.27346515845
312,49047.214580645996,49168.09602401701,49147.169696627316,49147.6394246157,49076.16122093206
320,49029.98358267719,49168.09602401701,49146.69996863894,49147.6394246157,49088.190692245145
328,49089.82483929345,49168.09602401701,49146.46510464475,49145.29078467378,49137.90577327112
336,49139.899657421,49168.09602401701,49151.63211251696,49152.33670449954,49141.95903111394
344,49085.697349130984,49168.09602401701,49148.578880592475,49147.6394246157,49106.863665210476
352,49028.26374092128,49168.09602401701,49149.04860858085,49149.98806455762,49137.768644207536
360,48818.43132946104,49168.09602401701,49147.40456062151,49147.6394246157,49060.161527935335
368,48993.51041663217,49168.09602401701,49146.69996863894,49147.6394246157,49074.91381989964
376,49032.105631526385,49168.09602401701,49147.40456062151,49147.6394246157,49069.37701279875
384,48998.45577023324,49168.09602401701,49147.169696627316,49147.6394246157,49107.50700383845
392,49082.39033077957,49168.09602401701,49146.69996863894,49147.6394246157,49130.551127820334
400,49053.32284931634,49168.09602401701,49146.46510464475,49147.6394246157,49135.768825468665
408,48999.324793055006,49168.09602401701,49146.934832633124,49147.6394246157,49080.51520506297
416,49085.510814215544,49168.09602401701,49145.05592067959,49145.29078467378,49097.30825035808
424,48977.25715566962,49168.09602401701,49144.35132869702,49145.29078467378,49084.14619424414
432,49060.330290491685,49168.09602401701,49145.29078467378,49145.29078467378,49084.852733556494
440,48984.07013691118,49168.09602401701,49146.23024065054,49145.29078467378,49109.86117468788
448,49144.81269483266,49168.09602401701,49145.29078467378,49145.29078467378,49125.17587460381
456,49142.374246977626,49168.09602401701,49144.821056685396,49145.29078467378,49110.56631787785
464,49025.54892068761,49168.09602401701,49146.46510464475,49147.6394246157,49151.96532683098
472,48969.63578278276,49168.09602401701,49145.29078467378,49145.29078467378,49025.649628481755
480,49058.93548994605,49168.09602401701,49145.760512662164,49145.29078467378,49145.28222007461
488,48902.74317653168,49168.09602401701,49147.87428860989,49147.6394246157,48944.47943139477
496,48914.166925042504,49168.09602401701,49147.169696627316,49147.6394246157,48932.84199532615
504,49104.00590994403,49168.09602401701,49148.109152604084,49147.6394246157,49137.8348339835
512,49073.43359253192,49168.09602401701,49147.6394246157,49147.6394246157,49115.65535339571
520,49118.05961644689,49168.09602401701,49148.578880592475,49147.6394246157,49144.19452479856
