time,hilbert transform,fft without zero padding,fft with zero padding (bin width of 10 mHz),fft with zero padding (bin width of 100 mHz),comparator
248,49144.08639351681,49168.09602401701,49149.28347257504,49149.98806455762,49148.49178981738
256,49140.45991534847,49168.09602401701,49146.46510464475,49145.29078467378,49144.427488091715
264,49141.73253799439,49168.09602401701,49145.995376656356,49145.29078467378,49144.26351183202
272,49142.840484089305,49168.09602401701,49145.760512662164,49145.29078467378,49146.52279267218
280,49139.37399939245,49120.03336905707,49142.23755274929,49142.94214473186,49145.0857001598
288,49137.846567622706,49120.03336905707,49140.82836878413,49140.59350478994,49142.88372633068
296,49137.66203867455,49120.03336905707,49142.23755274929,49142.94214473186,49142.17466124426
304,49140.633123872736,49120.03336905707,49143.17700872605,49142.94214473186,49144.64965710786
312,49140.05245870215,49120.03336905707,49143.17700872605,49142.94214473186,49144.88989487584
320,49140.79646791334,49168.09602401701,49144.35132869702,49145.29078467378,49145.00073707688
328,49141.430942551866,49120.03336905707,49143.411872720244,49142.94214473186,49145.55446727828
336,49139.88596456828,49168.09602401701,49145.995376656356,49145.29078467378,49145.911242427916
344,49139.25035661185,49120.03336905707,49142.70728073767,49142.94214473186,49141.840221463666
352,49137.91488022406,49120.03336905707,49141.063232778324,49140.59350478994,49141.498462886906
360,49136.06626206826,49120.03336905707,49141.53296076671,49140.59350478994,49139.79755233209
368,49139.68350596979,49120.03336905707,49143.88160070863,49142.94214473186,49143.52888737783
376,49138.10259432292,49120.03336905707,49143.411872720244,49142.94214473186,49143.23904003966
384,49139.3305826801,49168.09602401701,49145.760512662164,49145.29078467378,49145.19996132072
392,49140.911428569496,49168.09602401701,49146.23024065054,49145.29078467378,49144.96948636167
400,49143.01356981467,49168.09602401701,49145.995376656356,49145.29078467378,49147.42278840859
408,49138.653712113104,49168.09602401701,49145.52564866797,49145.29078467378,49144.34008588648
416,49140.903491556826,49168.09602401701,49146.69996863894,49147.6394246157,49145.31734281237
424,49143.90664077741,49168.09602401701,49148.34401659827,49147.6394246157,49148.06301162485
432,49142.69829478259,49168.09602401701,49148.81374458667,49149.98806455762,49147.499458044294
440,49146.10306973679,49168.09602401701,49148.578880592475,49147.6394246157,49150.297819265725
448,49142.41388758676,49168.09602401701,49148.34401659827,49147.6394246157,49147.40862652754
456,49145.557137976,49168.09602401701,49147.87428860989,49147.6394246157,49147.92278685705
464,49144.08922825843,49168.09602401701,49146.23024065054,49145.29078467378,49148.20219279208
472,49142.67804853173,49168.09602401701,49144.821056685396,49145.29078467378,49145.331801781984
480,49140.27014674387,49120.03336905707,49143.411872720244,49142.94214473186,49144.19750865465
488,49140.02646810691,49120.03336905707,49143.646736714436,49142.94214473186,49144.95789833436
496,49138.55617259985,49120.03336905707,49143.17700872605,49142.94214473186,49143.22341579731
504,49136.190558227165,49120.03336905707,49141.7678247609,49140.59350478994,49141.85785739788
512,49140.56982427487,49120.03336905707,49143.646736714436,49142.94214473186,49144.09252937236
520,49142.55156494078,49168.09602401701,49144.35132869702,49145.29078467378,49146.079887719105
528,49141.92513246835,49168.09602401701,49144.35132869702,49145.29078467378,49145.28248360069
536,49140.75897976271,49168.09602401701,49144.58619269121,49145.29078467378,49145.55788540469
544,49141.40521063293,49168.09602401701,49147.6394246157,49147.6394246157,49147.46478575903
552,49145.357482616426,49168.09602401701,49149.28347257504,49149.98806455762,49148.75843697651
560,49143.92679069216,49168.09602401701,49149.04860858085,49149.98806455762,49148.699832957216
568,49145.10686013819,49168.09602401701,49148.109152604084,49147.6394246157,49149.636537267485
576,49142.51692821233,49168.09602401701,49146.934832633124,49147.6394246157,49145.98076014041
584,49141.85283351768,49168.09602401701,49148.109152604084,49147.6394246157,49147.98048000677
592,49143.467864405975,49168.09602401701,49147.169696627316,49147.6394246157,49148.43953512708
600,49142.147063428354,49168.09602401701,49145.05592067959,49145.29078467378,49148.00050244486
608,49142.68063012407,49168.09602401701,49145.05592067959,49145.29078467378,49144.74496425603
616,49142.50813398163,49168.09602401701,49144.821056685396,49145.29078467378,49146.6619651161
624,49142.633662922395,49168.09602401701,49145.29078467378,49145.29078467378,49147.31759529809
632,49143.79225153917,49168.09602401701,49146.934832633124,49147.6394246157,49147.373954370436
640,49142.12990112212,49168.09602401701,49145.52564866797,49145.29078467378,49146.13120889116
648,49140.19999588851,49168.09602401701,49144.11646470281,49142.94214473186,49144.20776246905
656,49140.12863236137,49168.09602401701,49145.05592067959,49145.29078467378,49145.82498903897
664,49139.45236639099,49168.09602401701,49144.58619269121,49145.29078467378,49145.217540008016
672,49139.80410208175,49168.09602401701,49144.11646470281,49142.94214473186,49142.57648323437
680,49139.611396810586,49168.09602401701,49145.52564866797,49145.29078467378,49143.116975910634
688,49137.79733361556,49168.09602401701,49146.69996863894,49147.6394246157,49143.47584617925
696,49142.58325466465,49168.09602401701,49147.40456062151,49147.6394246157,49148.7506230992
704,49144.342827508706,49168.09602401701,49146.46510464475,49145.29078467378,49147.7563274842
712,49143.024193326084,49168.09602401701,49146.69996863894,49147.6394246157,49148.70129805599
720,49143.00059829027,49168.09602401701,49144.58619269121,49145.29078467378,49147.2284295122
728,49140.55451648649,49168.09602401701,49144.11646470281,49145.29078467378,49145.196054947475
736,49142.60917181672,49120.03336905707,49144.11646470281,49142.94214473186,49146.03545116886
744,49140.85878414909,49168.09602401701,49146.23024065054,49145.29078467378,49146.708844432585
752,49142.2040660332,49168.09602401701,49145.05592067959,49145.29078467378,49147.04482400779
760,49143.71985991043,49168.09602401701,49144.11646470281,49145.29078467378,49147.57856963889
768,49141.01539695179,49168.09602401701,49144.821056685396,49145.29078467378,49145.8049683734
776,49141.2184252166,49168.09602401701,49144.35132869702,49145.29078467378,49146.81285823537
784,49144.01577534964,49168.09602401701,49144.58619269121,49145.29078467378,49147.33488720977
792,49139.45252533721,49168.09602401701,49145.05592067959,49145.29078467378,49145.405327034874
800,49142.523496782786,49168.09602401701,49144.58619269121,49145.29078467378,49147.42718347679
808,49141.132143807845,49168.09602401701,49144.58619269121,49145.29078467378,49147.237707917055
816,49138.9371308367,49168.09602401701,49145.05592067959,49145.29078467378,49144.061646769675
824,49142.85393206895,49168.09602401701,49145.760512662164,49145.29078467378,49145.6784967411
832,49141.21374930236,49168.09602401701,49147.40456062151,49147.6394246157,49146.29035203215
