time,hilbert transform,fft without zero padding,fft with zero padding (bin width of 10 mHz),fft with zero padding (bin width of 100 mHz),comparator
280,49135.21508825747,49124.60725180077,49138.47972884221,49138.24486484801,49138.6949311031
288,49137.27975789578,49124.60725180077,49139.41918481898,49138.24486484801,49138.81755245029
296,49139.483394923656,49156.40311409967,49141.7678247609,49142.94214473186,49142.61040384195
304,49139.924770359714,49156.40311409967,49143.646736714436,49142.94214473186,49144.006609729084
312,49142.18090262266,49156.40311409967,49145.52564866797,49145.29078467378,49145.29637941655
320,49142.90939572004,49156.40311409967,49145.05592067959,49145.29078467378,49145.890290124335
328,49143.95790763226,49156.40311409967,49145.995376656356,49145.29078467378,49146.71630176147
336,49141.97205368304,49156.40311409967,49145.29078467378,49145.29078467378,49145.556536362004
344,49142.31201441169,49156.40311409967,49145.760512662164,49145.29078467378,49145.18211780729
352,49143.314370524095,49156.40311409967,49145.52564866797,49145.29078467378,49144.81900181357
360,49142.32172936051,49156.40311409967,49145.05592067959,49145.29078467378,49145.11950008862
368,49143.08136818698,49156.40311409967,49144.821056685396,49145.29078467378,49145.311793452216
376,49142.830757259806,49156.40311409967,49144.821056685396,49145.29078467378,49144.59435673883
384,49140.03974297854,49156.40311409967,49143.411872720244,49142.94214473186,49143.286550045275
392,49141.123758078575,49156.40311409967,49143.17700872605,49142.94214473186,49143.37530570163
400,49139.4297602918,49156.40311409967,49141.7678247609,49140.59350478994,49140.545287751454
408,49140.90977438193,49156.40311409967,49143.17700872605,49142.94214473186,49143.23265131224
416,49141.59782184637,49156.40311409967,49143.17700872605,49142.94214473186,49142.53294675348
424,49140.48429852313,49156.40311409967,49142.472416743476,49142.94214473186,49142.407724976925
432,49141.23559482989,49156.40311409967,49142.23755274929,49142.94214473186,49142.10015976532
440,49137.85912699091,49156.40311409967,49142.0026887551,49142.94214473186,49141.32142057321
448,49138.60893900241,49156.40311409967,49141.53296076671,49140.59350478994,49142.28508571121
456,49140.055156163624,49156.40311409967,49141.7678247609,49142.94214473186,49143.71161186109
464,49137.78010542332,49156.40311409967,49141.53296076671,49140.59350478994,49141.89780783807
472,49137.141572408684,49124.60725180077,49139.88891280737,49140.59350478994,49140.504393438925
480,49135.06939282146,49124.60725180077,49139.18432082479,49138.24486484801,49139.75143089377
488,49135.749354135376,49124.60725180077,49139.88891280737,49140.59350478994,49140.57788160963
496,49135.289014899085,49124.60725180077,49140.12377680156,49140.59350478994,49139.572977984804
504,49136.75796877759,49124.60725180077,49139.88891280737,49140.59350478994,49139.44615780842
512,49136.128612006345,49124.60725180077,49139.88891280737,49140.59350478994,49138.682991688824
520,49139.958118186805,49156.40311409967,49142.472416743476,49142.94214473186,49142.03561351502
528,49140.934239975344,49156.40311409967,49143.17700872605,49142.94214473186,49142.00624502725
536,49140.644173477325,49156.40311409967,49143.17700872605,49142.94214473186,49141.63930325482
544,49139.48533906419,49156.40311409967,49142.0026887551,49142.94214473186,49142.50099577563
552,49138.49106860267,49156.40311409967,49141.298096772516,49140.59350478994,49141.12456127913
560,49138.917120436105,49156.40311409967,49141.7678247609,49140.59350478994,49142.17406543014
568,49136.879177891635,49156.40311409967,49141.298096772516,49140.59350478994,49141.147151609825
576,49138.53538275036,49156.40311409967,49141.298096772516,49140.59350478994,49140.03992712635
584,49136.21180874048,49124.60725180077,49139.654048813165,49140.59350478994,49139.00600329263
592,49135.865040273406,49124.60725180077,49139.88891280737,49140.59350478994,49138.709452020164
600,49138.7901170329,49124.60725180077,49140.59350478994,49140.59350478994,49140.14512905624
608,49136.58516986899,49124.60725180077,49140.12377680156,49140.59350478994,49139.528445634554
616,49134.797382114295,49124.60725180077,49138.010000853836,49138.24486484801,49137.9014567047
624,49135.04328911135,49124.60725180077,49137.775136859644,49138.24486484801,49140.052512609574
632,49135.26810843137,49124.60725180077,49138.949456830596,49138.24486484801,49139.54167625192
640,49136.38464806163,49124.60725180077,49139.654048813165,49140.59350478994,49139.706252819604
648,49136.46307968001,49124.60725180077,49140.12377680156,49140.59350478994,49139.77595616883
656,49137.01344703783,49156.40311409967,49140.82836878413,49140.59350478994,49139.96860950981
664,49137.38438191863,49156.40311409967,49141.298096772516,49140.59350478994,49140.2196742547
672,49142.14339795838,49156.40311409967,49144.11646470281,49145.29078467378,49143.68675990485
680,49141.10296368394,49156.40311409967,49144.821056685396,49145.29078467378,49145.04558556417
688,49140.013697344926,49156.40311409967,49142.472416743476,49142.94214473186,49142.58716668977
696,49137.67108028582,49156.40311409967,49141.53296076671,49140.59350478994,49140.985147126536
704,49138.66847158788,49156.40311409967,49141.063232778324,49140.59350478994,49141.4098464088
712,49138.68021871806,49156.40311409967,49140.82836878413,49140.59350478994,49140.56400501126
720,49136.7592978123,49124.60725180077,49140.35864079575,49140.59350478994,49140.199756034555
728,49136.917082636384,49124.60725180077,49139.654048813165,49140.59350478994,49140.34391675474
736,49134.29670085284,49124.60725180077,49138.714592836404,49138.24486484801,49139.31901559148
744,49135.81234572808,49124.60725180077,49138.949456830596,49138.24486484801,49138.40608616669
