time,hilbert transform,fft without zero padding,fft with zero padding (bin width of 10 mHz),fft with zero padding (bin width of 100 mHz),comparator
216,49139.56175089673,49105.877147643696,49147.87428860989,49147.6394246157,49152.85215300654
224,49140.95639658005,49105.877147643696,49148.81374458667,49147.6394246157,49157.87827917525
232,49137.87807014921,49105.877147643696,49150.22292855181,49149.98806455762,49147.59637040355
240,49139.894293104895,49105.877147643696,49150.457792545996,49149.98806455762,49150.43893269121
248,49137.872696878076,49105.877147643696,49148.81374458667,49147.6394246157,49159.83006057682
256,49135.24795800615,49105.877147643696,49145.52564866797,49145.29078467378,49150.50984803272
264,49137.48414950568,49105.877147643696,49144.58619269121,49145.29078467378,49148.58421894649
272,49137.43491698373,49105.877147643696,49147.169696627316,49147.6394246157,49153.06850520663
280,49137.46404504515,49105.877147643696,49146.23024065054,49145.29078467378,49142.79385581493
288,49135.23237438029,49105.877147643696,49146.934832633124,49147.6394246157,49148.63807690325
296,49141.833528726456,49105.877147643696,49149.98806455762,49149.98806455762,49148.98318982702
304,49137.180284736925,49105.877147643696,49149.04860858085,49149.98806455762,49155.6102699681
312,49138.39148761275,49105.877147643696,49148.578880592475,49147.6394246157,49143.60642081044
320,49143.77249955936,49105.877147643696,49148.109152604084,49147.6394246157,49155.858936782424
328,49136.325589172164,49105.877147643696,49146.23024065054,49145.29078467378,49153.12665477436
336,49144.93569184534,49105.877147643696,49146.934832633124,49147.6394246157,49149.891415599894
344,49137.69837649798,49105.877147643696,49146.23024065054,49145.29078467378,49147.69244986038
352,49136.575993396604,49105.877147643696,49147.169696627316,49147.6394246157,49155.46486782492
360,49138.22679976994,49105.877147643696,49148.34401659827,49147.6394246157,49151.7559381027
368,49141.35949067605,49105.877147643696,49148.109152604084,49147.6394246157,49151.07788053406
376,49139.35235048892,49105.877147643696,49148.578880592475,49147.6394246157,49148.60054335465
384,49137.633024986535,49105.877147643696,49147.6394246157,49147.6394246157,49141.629977575474
392,49139.37778118094,49105.877147643696,49147.40456062151,49147.6394246157,49150.037390929356
400,49139.755996528555,49105.877147643696,49149.28347257504,49149.98806455762,49143.15765532036
408,49129.758806663376,49105.877147643696,49146.934832633124,49147.6394246157,49151.29995528383
416,49143.41022679203,49105.877147643696,49147.87428860989,49147.6394246157,49153.73531825286
424,49140.37719753232,49105.877147643696,49147.40456062151,49147.6394246157,49146.06204404116
432,49132.24691099056,49105.877147643696,49145.760512662164,49145.29078467378,49131.625928047804
440,49141.25542504013,49105.877147643696,49144.821056685396,49145.29078467378,49146.06620256347
448,49131.60762659012,49105.877147643696,49142.472416743476,49142.94214473186,49141.900125495515
456,49131.91185279558,49105.877147643696,49142.23755274929,49142.94214473186,49144.96535751222
464,49137.363872698894,49105.877147643696,49143.411872720244,49142.94214473186,49149.20227423213
472,49131.41783874116,49105.877147643696,49144.35132869702,49145.29078467378,49145.071950820646
480,49131.70308419784,49105.877147643696,49144.58619269121,49145.29078467378,49142.24760636952
488,49138.9395422345,49105.877147643696,49145.29078467378,49145.29078467378,49142.52229846988
496,49140.77293098247,49105.877147643696,49145.52564866797,49145.29078467378,49148.1633012401
504,49131.402284846125,49105.877147643696,49145.760512662164,49145.29078467378,49150.22224621732
512,49140.386057052005,49105.877147643696,49146.934832633124,49147.6394246157,49154.22593879316
520,49134.645863402104,49105.877147643696,49145.52564866797,49145.29078467378,49146.243989647024
528,49139.443412898254,49105.877147643696,49146.23024065054,49145.29078467378,49150.38066468933
536,49127.294820128736,49105.877147643696,49145.29078467378,49145.29078467378,49148.92598680387
544,49135.411850021184,49105.877147643696,49148.34401659827,49147.6394246157,49147.73918392285
552,49134.18281881724,49105.877147643696,49147.169696627316,49147.6394246157,49150.527007523415
560,49135.28495040426,49105.877147643696,49146.46510464475,49147.6394246157,49143.49540238244
568,49133.03337126579,49105.877147643696,49146.23024065054,49145.29078467378,49143.657763156516
576,49143.86605705944,49105.877147643696,49148.34401659827,49147.6394246157,49159.718367653666
584,49134.7220937039,49105.877147643696,49149.518336569236,49149.98806455762,49150.27216601947
592,49141.6407088886,49105.877147643696,49149.98806455762,49149.98806455762,49155.483919359445
600,49138.6225434856,49105.877147643696,49148.34401659827,49147.6394246157,49156.45957821294
608,49131.775616763334,49105.877147643696,49148.109152604084,49147.6394246157,49151.15724785684
616,49137.1776550019,49105.877147643696,49149.28347257504,49149.98806455762,49153.62295498462
624,49140.85890110692,49105.877147643696,49148.578880592475,49147.6394246157,49155.28337763114
632,49134.19047131081,49105.877147643696,49148.578880592475,49147.6394246157,49148.78437609973
640,49141.07061799375,49105.877147643696,49148.109152604084,49147.6394246157,49150.45116019606
648,49136.69295316627,49105.877147643696,49148.109152604084,49147.6394246157,49153.52670203924
656,49131.55929741002,49105.877147643696,49149.04860858085,49149.98806455762,49152.34262112755
664,49134.56420379303,49105.877147643696,49148.34401659827,49147.6394246157,49154.14091835265
672,49139.93641108892,49105.877147643696,49148.81374458667,49149.98806455762,49151.00152740215
680,49139.85207234746,49105.877147643696,49148.109152604084,49147.6394246157,49156.54872115907
688,49139.15709437727,49105.877147643696,49147.87428860989,49147.6394246157,49147.41520676327
696,49134.38581395971,49105.877147643696,49146.69996863894,49147.6394246157,49148.62195944603
704,49137.013202846814,49105.877147643696,49144.11646470281,49145.29078467378,49145.83470382222
712,49135.46632240121,49105.877147643696,49146.69996863894,49147.6394246157,49144.942256365204
720,49137.049341552,49105.877147643696,49145.995376656356,49145.29078467378,49145.6655540492
728,49134.627692294955,49105.877147643696,49146.23024065054,49145.29078467378,49143.708876955585
736,49128.78817229533,49105.877147643696,49145.05592067959,49145.29078467378,49146.66586245038
744,49135.87829623665,49105.877147643696,49146.46510464475,49147.6394246157,49152.48040920839
752,49139.53278117618,49105.877147643696,49146.69996863894,49147.6394246157,49145.633238507755
760,49130.52269867788,49105.877147643696,49144.821056685396,49145.29078467378,49142.43911104526
768,49128.939722116644,49105.877147643696,49142.94214473186,49142.94214473186,49147.8742667781
776,49134.00140709001,49105.877147643696,49144.35132869702,49145.29078467378,49153.59287589869
784,49134.09014884307,49105.877147643696,49144.821056685396,49145.29078467378,49143.098252253934
792,49126.57044373662,49105.877147643696,49145.05592067959,49145.29078467378,49139.74636958658
800,49131.838833664224,49105.877147643696,49142.70728073767,49142.94214473186,49140.144719206015
808,49137.911117344214,49105.877147643696,49142.70728073767,49142.94214473186,49142.84114720485
816,49135.0642198925,49105.877147643696,49145.29078467378,49145.29078467378,49151.64483216681
824,49137.47342080668,49105.877147643696,49147.40456062151,49147.6394246157,49153.575562461214
