time,hilbert transform,fft without zero padding,fft with zero padding (bin width of 10 mHz),fft with zero padding (bin width of 100 mHz),comparator
584,49145.62322301882,49168.09602401701,49148.578880592475,49147.6394246157,49148.40222678113
592,49095.35172360765,49168.09602401701,49149.04860858085,49149.98806455762,49149.666095600594
600,49143.304316907335,49168.09602401701,49148.109152604084,49147.6394246157,49149.753117617605
608,49143.486040240736,49168.09602401701,49147.169696627316,49147.6394246157,49145.971623880934
616,49144.589309686395,49168.09602401701,49148.81374458667,49149.98806455762,49147.94718677318
624,49143.62834691968,49168.09602401701,49148.34401659827,49147.6394246157,49152.86532601306
632,49142.12697669109,49168.09602401701,49148.578880592475,49147.6394246157,49149.74009165706
640,49142.49251696213,49168.09602401701,49148.578880592475,49147.6394246157,49152.92496946064
648,49141.9627373937,49168.09602401701,49148.109152604084,49147.6394246157,49146.03197933174
656,49142.28087079545,49168.09602401701,49149.04860858085,49149.98806455762,49149.542407533656
664,49144.39064020608,49168.09602401701,49148.81374458667,49149.98806455762,49150.35044836504
672,49145.80769842919,49168.09602401701,49148.34401659827,49147.6394246157,49151.75813156192
680,49142.387604586125,49168.09602401701,49147.169696627316,49147.6394246157,49136.82140168235
688,49140.55085512078,49168.09602401701,49147.40456062151,49147.6394246157,49149.69894057152
696,49139.887073922895,49168.09602401701,49146.46510464475,49147.6394246157,49144.64957132793
704,49140.575129235054,49168.09602401701,49145.760512662164,49145.29078467378,49144.40889619569
712,49137.69703859867,49168.09602401701,49146.23024065054,49145.29078467378,49122.609549734225
720,49137.37818604214,49168.09602401701,49145.760512662164,49145.29078467378,49148.354333583644
728,49139.12182065924,49168.09602401701,49145.29078467378,49145.29078467378,49126.48504051333
736,49138.58994167654,49168.09602401701,49145.995376656356,49145.29078467378,49151.80998218115
744,49140.462687224914,49168.09602401701,49147.40456062151,49147.6394246157,49148.31928945807
752,49140.91748290338,49168.09602401701,49147.40456062151,49147.6394246157,49145.17212842488
760,49139.50509007725,49168.09602401701,49144.821056685396,49145.29078467378,49149.455994471115
768,49137.18081218134,49120.03336905707,49143.88160070863,49142.94214473186,49145.844028585096
776,49140.18045040037,49168.09602401701,49144.58619269121,49145.29078467378,49147.15811964551
784,49139.61262468838,49168.09602401701,49145.05592067959,49145.29078467378,49140.70942801705
792,49139.77749086167,49168.09602401701,49145.52564866797,49145.29078467378,49135.50212400049
800,49136.95870936955,49168.09602401701,49144.35132869702,49145.29078467378,49143.14406053224
808,49137.66071540198,49120.03336905707,49143.411872720244,49142.94214473186,49142.00496603396
816,49142.24987670472,49168.09602401701,49144.11646470281,49145.29078467378,49136.19198855326
824,49139.70294828407,49168.09602401701,49145.52564866797,49145.29078467378,49151.438733926145
