0,33012
1,40822
2,65535
3,65535
4,65535
5,65535
6,65535
7,63399
8,16951
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,10109
19,48208
20,65535
21,65535
22,65535
23,65535
24,65535
25,65535
26,65535
27,65535
28,65535
29,65535
30,54869
31,22192
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,7615
43,29947
44,61022
45,65535
46,65535
47,65535
48,65535
49,65535
50,65535
51,65535
52,65535
53,65535
54,65535
55,64114
56,43637
57,17808
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1245
69,14115
70,31585
71,51408
72,65535
73,65535
74,65535
75,65535
76,65535
77,65535
78,65535
79,65535
80,65535
81,65535
82,61429
83,48643
84,34318
85,19954
86,6956
87,0
88,0
89,0
90,0
91,0
92,0
93,5583
94,14320
95,23559
96,32556
97,40625
98,47293
99,52176
100,55154
101,56281
102,55796
103,53992
104,51267
105,48099
106,44847
107,41843
108,39345
109,37489
110,36321
111,35774
112,35705
113,35959
114,36314
115,36559
116,36533
117,36085
118,35175
119,33821
120,32089
121,30127
122,28063
123,26111
124,24466
125,23290
126,22696
127,22781
128,23566
129,25052
130,27185
131,29773
132,32714
133,35729
134,38646
135,41210
136,43303
137,44689
138,45335
139,45188
140,44304
141,42757
142,40694
143,38294
144,35729
145,33193
146,30844
147,28853
148,27318
149,26313
150,25871
151,25984
152,26588
153,27605
154,28936
155,30464
156,32037
157,33579
158,34959
159,36128
160,36969
161,37463
162,37590
163,37357
164,36779
165,35955
166,34923
167,33802
168,32675
169,31665
170,30830
171,30251
172,29952
173,29974
174,30289
175,30861
176,31710
177,32695
178,33786
179,34819
180,35748
181,36450
182,36863
183,36942
184,36713
185,36185
186,35380
187,34408
188,33313
189,32203
190,31125
191,30189
192,29445
193,28942
194,28720
195,28801
196,29166
197,29815
198,30669
199,31723
200,32885
201,34047
202,35144
203,36100
204,36862
205,37345
206,37488
207,37309
208,36780
209,35949
210,34874
211,33646
212,32329
213,31050
214,29910
215,29022
216,28448
217,28250
218,28423
219,28976
220,29820
221,30914
222,32181
223,33483
224,34715
225,35793
226,36626
227,37130
228,37280
229,37057
230,36489
231,35630
232,34526
233,33296
234,32032
235,30835
236,29810
237,29035
238,28563
239,28446
240,28694
241,29285
242,30159
243,31242
244,32465
245,33720
246,34852
247,35812
248,36541
249,37028
250,37166
251,36998
252,36507
253,35750
254,34737
255,33591
256,32315
257,31036
258,29809
259,28767
260,28003
261,27590
262,27619
263,28080
264,28972
265,30180
266,31675
267,33286
268,34907
269,36339
270,37524
271,38302
272,38607
273,38406
274,37708
275,36583
276,35117
277,33443
278,31720
279,30103
280,28719
281,27704
282,27113
283,27010
284,27382
285,28206
286,29386
287,30837
288,32485
289,34140
290,35650
291,36863
292,37733
293,38171
294,38170
295,37684
296,36804
297,35568
298,34086
299,32514
300,30963
301,29592
302,28499
303,27789
304,27503
305,27660
306,28241
307,29173
308,30409
309,31806
310,33235
311,34600
312,35808
313,36708
314,37285
315,37441
316,37271
317,36772
318,36031
319,35065
320,33944
321,32735
322,31535
323,30418
324,29466
325,28727
326,28262
327,28099
328,28257
329,28748
330,29524
331,30568
332,31787
333,33100
334,34430
335,35656
336,36683
337,37425
338,37785
339,37733
340,37237
341,36364
342,35180
343,33773
344,32276
345,30818
346,29532
347,28540
348,27898
349,27703
350,27923
351,28589
352,29559
353,30795
354,32161
355,33508
356,34789
357,35878
358,36693
359,37192
360,37348
361,37088
362,36464
363,35525
364,34350
365,33011
366,31675
367,30466
368,29467
369,28698
370,28181
371,27987
372,28101
373,28598
374,29425
375,30589
376,32012
377,33552
378,35112
379,36506
380,37607
381,38318
382,38579
383,38351
384,37632
385,36471
386,34950
387,33187
388,31328
389,29554
390,28034
391,26914
392,26295
393,26259
394,26783
395,27838
396,29278
397,30995
398,32828
399,34595
400,36156
401,37360
402,38143
403,38448
404,38314
405,37734
406,36774
407,35499
408,34048
409,32513
410,31045
411,29751
412,28743
413,28082
414,27820
415,27963
416,28506
417,29367
418,30489
419,31709
420,33015
421,34208
422,35255
423,36059
424,36547
425,36690
426,36513
427,36057
428,35361
429,34528
430,33607
431,32685
432,31795
433,30987
434,30295
435,29745
436,29359
437,29163
438,29194
439,29446
440,29912
441,30537
442,31322
443,32204
444,33160
445,34125
446,35062
447,35878
448,36508
449,36889
450,36965
451,36697
452,36101
453,35221
454,34113
455,32909
456,31729
457,30639
458,29778
459,29197
460,28962
461,29024
462,29389
463,29983
464,30762
